ORF_ID	ORF	Contig_ID	Contig	Toxin_prediction	Toxin_confidence_level	Signal_peptide	Virulence_prediction	Virulence_confidence_level	ARG	ARG_SNPs	AMR_category	AMR_sub_class	Resistance_mechanism	MGE_prediction	genome_name	newgenome_name	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	clade	color
0000000508	1_508	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	K10816_8	68	1.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000000910	1_910	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	K11060_3	50.7	2.4e-14	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001829	2_37	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	K03699_483	274.1	3.6e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000002809	2_1017	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	TIGR01593	99.9	2.1e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000002809	2_1017	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	PF05105.7	150.7	3.5e-45	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000003161	2_1369	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	K11060_3	56.7	3.6e-16	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003346	2_1554	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	K11060_3	52.8	5.6e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003806	3_260	0000000003	c_000000000003	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	Ref_Cinnocuum_LCLUMC	Cinnocuum_LCLUMC	K11063_6	115.3	2.8e-34	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000557	6_1	0000000006	c_000000000007	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (plasmid/phage)	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	K11063_6	103.3	1.1000000000000001e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001037	8_117	0000000008	c_000000000009	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	K10816_8	67.3	2e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000001799	20_39	0000000020	c_000000000025	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	K03699_483	274.1	3.4e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000002104	33_6	0000000033	c_000000000038	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	K11063_6	78.9	2.5e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002106	33_8	0000000033	c_000000000038	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	K11060_3	53.6	3e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002106	33_8	0000000033	c_000000000038	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	K11063_6	83.8	8.4e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003094	49_100	0000000049	c_000000000054	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	PF05105.7	150.7	3.4e-45	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000003094	49_100	0000000049	c_000000000054	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000183585_2_ASM18358v1_genomic	GCA_000183585	TIGR01593	99.9	2.1e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000000468	1_468	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	TIGR01593	90.1	2.5e-26	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000000468	1_468	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	PF05105.7	143.2	7.399999999999999e-43	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000000561	1_561	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K03699_483	273.1	7.599999999999998e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001456	1_1456	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K11060_3	53.3	4e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001531	1_1531	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K11060_3	50.5	2.9e-14	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001827	2_175	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K11063_6	100.4	8.800000000000001e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002537	2_885	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002538	2_886	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K11060_3	53.6	3.3e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002538	2_886	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K11063_6	83.8	9.1e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003482	3_748	0000000003	c_000000000003	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000242195_1_Erys_bact_21_3_V1_genomic	GCA_000242195	K10816_8	67.5	1.9e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000000418	18_89	0000000018	c_000000000021	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000435955_1_MGS64_genomic	GCA_000435955	K10816_8	68	1.2e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000001689	54_53	0000000054	c_000000000058	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000435955_1_MGS64_genomic	GCA_000435955	K03699_483	274.1	3.5e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000002387	70_10	0000000070	c_000000000074	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000435955_1_MGS64_genomic	GCA_000435955	K11063_6	78.9	2.6e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002388	70_11	0000000070	c_000000000074	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000435955_1_MGS64_genomic	GCA_000435955	K11063_6	85	3.6e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002388	70_11	0000000070	c_000000000074	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000435955_1_MGS64_genomic	GCA_000435955	K11060_3	53.7	2.7e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003260	88_1	0000000088	c_000000000096	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (plasmid/phage)	GCA_000435955_1_MGS64_genomic	GCA_000435955	K11063_6	102.1	2.6e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000048	2_47	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K10816_8	68	1.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000000164	6_11	0000000006	c_000000000006	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K11060_3	50.7	2.4e-14	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000547	9_50	0000000009	c_000000000009	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K11060_3	56.7	3.7e-16	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000862	16_48	0000000016	c_000000000016	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	PF05105.7	150.7	3.6e-45	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000000862	16_48	0000000016	c_000000000016	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	TIGR01593	99.9	2.2e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000001861	37_41	0000000037	c_000000000037	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K03699_483	274.1	3.7e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000002437	48_44	0000000048	c_000000000048	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K11063_6	117.7	5.4e-35	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003415	58_3	0000000058	c_000000000058	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K11063_6	78.9	2.7e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003416	58_4	0000000058	c_000000000058	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K11060_3	53.6	3.2e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003416	58_4	0000000058	c_000000000058	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000450985_2_ASM45098v2_genomic	GCA_000450985	K11063_6	83.8	8.999999999999998e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000568	14_83	0000000014	c_000000000014	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000763955_1_ASM76395v1_genomic	GCA_000763955	K11063_6	98.1	4.3e-29	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000569	14_84	0000000014	c_000000000014	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000763955_1_ASM76395v1_genomic	GCA_000763955	K11063_6	85.4	3e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000569	14_84	0000000014	c_000000000014	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000763955_1_ASM76395v1_genomic	GCA_000763955	K11060_3	53.8	2.9e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001320	30_9	0000000030	c_000000000031	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000763955_1_ASM76395v1_genomic	GCA_000763955	K10816_8	67.3	2.2e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000001751	37_134	0000000037	c_000000000039	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_000763955_1_ASM76395v1_genomic	GCA_000763955	K03699_483	274.1	3.7e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000002743	61_21	0000000061	c_000000000064	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	chromosome	GCA_000763955_1_ASM76395v1_genomic	GCA_000763955	PF05105.7	149.5	8.4e-45	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000002743	61_21	0000000061	c_000000000064	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	chromosome	GCA_000763955_1_ASM76395v1_genomic	GCA_000763955	TIGR01593	100.2	1.9e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000000924	4_62	0000000004	c_000000000004	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001305075_1_ASM130507v1_genomic	GCA_001305075	K11063_6	67.6	8.1e-20	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003000	20_85	0000000020	c_000000000020	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001305075_1_ASM130507v1_genomic	GCA_001305075	K10816_8	68	1.6e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000003873	34_33	0000000034	c_000000000034	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001305075_1_ASM130507v1_genomic	GCA_001305075	K03699_483	274.1	4.5e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000000193	1_193	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	TIGR01593	99.9	2.1e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_1	#E8A419
0000000193	1_193	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	PF05105.7	150.7	3.5e-45	Phage_holin_4	-	PFAM	Holin family	clade_1	#E8A419
0000000471	1_471	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K11060_3	53.7	2.8e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000001252	4_17	0000000004	c_000000000004	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K03699_483	274.1	3.6e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001533	5_39	0000000005	c_000000000005	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K11063_6	78.9	2.6e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001534	5_40	0000000005	c_000000000005	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K11063_6	85.2	3.3e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001534	5_40	0000000005	c_000000000005	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K11060_3	53.7	2.8e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002820	11_121	0000000011	c_000000000011	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K10816_8	67.5	1.9e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000003791	22_56	0000000022	c_000000000022	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K11060_3	50.8	2.2e-14	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003892	24_38	0000000024	c_000000000024	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	phage	GCA_001406695_1_13470_2_72_genomic	GCA_001406695	K11063_6	101	5.500000000000001e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000658	1_658	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001688965_2_ASM168896v2_genomic	GCA_001688965	K11063_6	104.8	4.3e-31	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000659	1_659	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001688965_2_ASM168896v2_genomic	GCA_001688965	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000000659	1_659	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001688965_2_ASM168896v2_genomic	GCA_001688965	K11063_6	83.7	9.9e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000891	1_891	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001688965_2_ASM168896v2_genomic	GCA_001688965	K10816_8	68.9	7.1e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002066	2_290	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001688965_2_ASM168896v2_genomic	GCA_001688965	K03699_483	272.2	1.4e-81	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000004340	3_678	0000000003	c_000000000003	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_001688965_2_ASM168896v2_genomic	GCA_001688965	K11063_6	117.1	8.599999999999998e-35	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000001449	1_1449	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002221705_2_ASM222170v2_genomic	GCA_002221705	K03699_483	272.2	1.4e-81	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000002630	2_759	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002221705_2_ASM222170v2_genomic	GCA_002221705	K10816_8	68.9	7.1e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002863	2_992	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002221705_2_ASM222170v2_genomic	GCA_002221705	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002863	2_992	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002221705_2_ASM222170v2_genomic	GCA_002221705	K11063_6	83.7	9.8e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000002864	2_993	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002221705_2_ASM222170v2_genomic	GCA_002221705	K11063_6	104.8	4.3e-31	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003639	3_4	0000000003	c_000000000003	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002221705_2_ASM222170v2_genomic	GCA_002221705	K11063_6	117.1	8.5e-35	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000000493	1_493	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002814255_1_ASM281425v1_genomic	GCA_002814255	K03699_483	274.1	3.6e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000001669	1_1669	0000000001	c_000000000001	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002814255_1_ASM281425v1_genomic	GCA_002814255	K11060_3	53.7	2.9e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000002517	2_719	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002814255_1_ASM281425v1_genomic	GCA_002814255	K11063_6	115.3	2.8e-34	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003209	2_1411	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002814255_1_ASM281425v1_genomic	GCA_002814255	K11063_6	78.9	2.7e-23	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003210	2_1412	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002814255_1_ASM281425v1_genomic	GCA_002814255	K11063_6	83.8	8.899999999999999e-25	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
0000003210	2_1412	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002814255_1_ASM281425v1_genomic	GCA_002814255	K11060_3	53.6	3.2e-15	entB	-	KEGG	probable enterotoxin B	clade_1	#E8A419
0000003427	2_1629	0000000002	c_000000000002	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	GCA_002814255_1_ASM281425v1_genomic	GCA_002814255	K10816_8	68.9	6.8e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002266	14_13	0000000014	c_000000000014	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_009696405_1_ASM969640v1_genomic	GCA_009696405	K03699_483	274.1	3.7e-82	tlyC	-	KEGG	putative hemolysin	clade_1	#E8A419
0000002434	16_50	0000000016	c_000000000016	pathogenic	1: Secreted Toxin	Y	unclassified	3: Potential Secreted Virulence factor	-	-	-	-	-	chromosome	GCA_009696405_1_ASM969640v1_genomic	GCA_009696405	K10816_8	68	1.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	clade_1	#E8A419
0000002458	17_9	0000000017	c_000000000017	pathogenic	1: Secreted Toxin	Y	pathogenic	1: Secreted Virulence factor	-	-	-	-	-	phage	GCA_009696405_1_ASM969640v1_genomic	GCA_009696405	K11063_6	101	5.700000000000001e-30	tcdAB	-	KEGG	toxin A\/B	clade_1	#E8A419
